f_Hz,mag_Zt_dBohm,phase_Zt_deg,case_label,vendor_model,Rf_ohm,Cpd_F,Cf_F,A0,ft_Hz
21.3796208950224,79.9999962793346,179.99958513188,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
21.6271852372703,79.9999962793469,179.999580327933,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
21.8776162394956,79.9999962793595,179.99957546836,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
22.1309470960565,79.9999962793724,179.999570552515,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
22.3872113856835,79.9999962793856,179.999565579747,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
22.6464430759307,79.9999962793991,179.999560549398,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
22.9086765276778,79.9999962794129,179.9995554608,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
23.1739464996849,79.9999962794271,179.999550313278,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
23.4422881531993,79.9999962794415,179.999545106152,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
23.7137370566167,79.9999962794563,179.999539838729,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
23.988329190195,79.9999962794715,179.999534510313,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
24.2661009508243,79.999996279487,179.999529120196,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
24.5470891568504,79.9999962795029,179.999523667665,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
24.8313310529558,79.9999962795191,179.999518151997,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
25.1188643150959,79.9999962795357,179.99951257246,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
25.4097270554932,79.9999962795527,179.999506928315,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
25.7039578276888,79.9999962795701,179.999501218814,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
26.0015956316529,79.9999962795879,179.9994954432,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
26.302679918954,79.9999962796061,179.999489600707,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
