f_Hz,mag_Zt_ideal_ohm,phase_Zt_ideal_deg,mag_Zt_nonideal_ohm,phase_Zt_nonideal_deg,mag_G_nonideal_ohm,phase_G_nonideal_deg
209.00663829972,99999.9991377168,179.992475761064,99998.9992023655,179.992355859792,99998.9992023655,-0.00764414020814522
210.698687809795,99999.9991236988,179.992414847283,99998.9991892358,179.992293975329,99998.9991892358,-0.00770602467107511
212.404435600306,99999.9991094529,179.992353440364,99998.9991758928,179.99223158987,99998.9991758928,-0.00776841013040307
214.123992568061,99999.9990949754,179.992291536314,99998.9991623328,179.992168699358,99998.9991623328,-0.00783130064201966
215.857470507649,99999.9990802625,179.992229131109,99998.9991485524,179.992105299705,99998.9991485524,-0.00789470029467557
217.604982118714,99999.9990653104,179.992166220693,99998.9991345479,179.99204138679,99998.9991345479,-0.00795861321020447
219.366641013278,99999.9990501153,179.992102800974,99998.9991203158,179.991976956456,99998.9991203158,-0.00802304354381464
221.142561723131,99999.9990346731,179.992038867829,99998.9991058523,179.991912004516,99998.9991058523,-0.0080879954843515
222.932859707273,99999.9990189799,179.991974417103,99998.9990911537,179.991846526745,99998.9990911537,-0.00815347325457683
224.737651359423,99999.9990030316,179.991909444605,99998.9990762161,179.991780518889,99998.9990762161,-0.00821948111143559
226.557054015585,99999.998986824,179.991843946111,99998.9990610357,179.991713976654,99998.9990610357,-0.00828602334633523
228.391185961678,99999.9989703529,179.991777917362,99998.9990456085,179.991646895715,99998.9990456085,-0.0083531042854272
230.240166441225,99999.998953614,179.991711354066,99998.9990299305,179.99157927171,99998.9990299305,-0.00842072828987803
232.104115663104,99999.998936603,179.991644251895,99998.9990139976,179.991511100244,99998.9990139976,-0.00848889975617592
233.983154809368,99999.9989193155,179.991576606488,99998.9989978057,179.991442376884,99998.9989978057,-0.0085576231163874
235.877406043117,99999.9989017469,179.991508413445,99998.9989813506,179.991373097162,99998.9989813506,-0.00862690283846404
237.786992516445,99999.9988838928,179.991439668333,99998.998964628,179.991303256573,99998.998964628,-0.00869674342653044
239.712038378445,99999.9988657483,179.991370366684,99998.9989476334,179.991232850579,99998.9989476334,-0.00876714942118062
241.652668783283,99999.9988473089,179.991300503991,99998.9989303627,179.9911618746,99998.9989303627,-0.00883812539974953
243.609009898327,99999.9988285697,179.991230075712,99998.9989128111,179.991090324023,99998.9989128111,-0.00890967597664497
245.58118891236,99999.9988095259,179.991159077269,99998.9988949743,179.991018194196,99998.9988949743,-0.00898180580363169
247.56933404384,99999.9987901726,179.991087504046,99998.9988768474,179.99094548043,99998.9988768474,-0.0090545195701239
249.573574549243,99999.9987705045,179.99101535139,99998.9988584259,179.990872177996,99998.9988584259,-0.00912782200350491
251.594040731461,99999.9987505168,179.990942614609,99998.9988397049,179.990798282131,99998.9988397049,-0.00920171786943226
253.630863948276,99999.9987302041,179.990869288975,99998.9988206795,179.990723788028,99998.9988206795,-0.00927621197213461
255.684176620901,99999.9987095611,179.990795369721,99998.9988013449,179.990648690845,99998.9988013449,-0.00935130915475036
257.754112242586,99999.9986885826,179.99072085204,99998.9987816959,179.9905729857,99998.9987816959,-0.00942701429960591
259.840805387301,99999.998667263,179.990645731089,99998.9987617275,179.990496667671,99998.9987617275,-0.00950333232857527
261.94439171848,99999.9986455969,179.990570001983,99998.9987414345,179.990419731797,99998.9987414345,-0.00958026820335639
264.065007997846,99999.9986235785,179.990493659799,99998.9987208115,179.990342173074,99998.9987208115,-0.00965782692584141
266.202792094301,99999.9986012022,179.990416699574,99998.9986998534,179.990263986462,99998.9986998534,-0.00973601353838474
268.357882992886,99999.9985784621,179.990339116304,99998.9986785545,179.990185166876,99998.9986785545,-0.00981483312419221
270.530420803822,99999.9985553523,179.990260904945,99998.9986569093,179.990105709192,99998.9986569093,-0.00989429080759988
272.720546771616,99999.9985318668,179.990182060412,99998.9986349123,179.990025608246,99998.9986349123,-0.00997439175444031
274.928403284242,99999.9985079996,179.99010257758,99998.9986125576,179.989944858828,99998.9986125576,-0.0100551411723591
277.154133882405,99999.9984837443,179.990022451281,99998.9985898396,179.989863455689,99998.9985898396,-0.0101365443111688
279.397883268864,99999.9984590947,179.989941676306,99998.9985667522,179.989781393537,99998.9985667522,-0.0102186064631825
281.659797317847,99999.9984340444,179.989860247402,99998.9985432895,179.989698667036,99998.9985432895,-0.0103013329635489
283.940023084533,99999.9984085868,179.989778159277,99998.9985194453,179.989615270809,99998.9985194453,-0.0103847291906153
286.238708814609,99999.9983827153,179.989695406594,99998.9984952136,179.989531199434,99998.9984952136,-0.0104688005662759
288.556003953913,99999.9983564234,179.989611983972,99998.9984705878,179.989446447444,99998.9984705878,-0.0105535525563091
290.892059158146,99999.9983297039,179.989527885987,99998.9984455618,179.989361009329,99998.9984455618,-0.0106389906707412
293.24702630267,99999.9983025501,179.989443107173,99998.9984201289,179.989274879536,99998.9984201289,-0.0107251204642174
295.621058492378,99999.9982749549,179.989357642017,99998.9983942825,179.989188052464,99998.9983942825,-0.01081194753634
298.014310071653,99999.998246911,179.989271484963,99998.998368016,179.989100522468,99998.998368016,-0.0108994775320426
300.426936634399,99999.9982184112,179.98918463041,99998.9983413225,179.989012283858,99998.9983413225,-0.0109877161419737
302.859095034155,99999.9981894481,179.98909707271,99998.998314195,179.988923330897,99998.998314195,-0.0110766691028443
305.310943394298,99999.9981600142,179.989008806173,99998.9982866264,179.988833657802,99998.9982866264,-0.011166342197793
307.782641118319,99999.9981301017,179.988919825058,99998.9982586098,179.988743258743,99998.9982586098,-0.0112567412568005
310.274348900188,99999.998099703,179.988830123581,99998.9982301376,179.988652127843,99998.9982301376,-0.0113478721570218
312.786228734801,99999.9980688101,179.988739695911,99998.9982012026,179.988560259177,99998.9982012026,-0.0114397408232171
315.318443928511,99999.998037415,179.988648536167,99998.9981717972,179.988467646772,99998.9981717972,-0.0115323532280871
317.871159109747,99999.9980055095,179.988556638424,99998.9981419137,179.988374284607,99998.9981419137,-0.0116257153926996
320.444540239715,99999.9979730853,179.988463996707,99998.9981115445,179.988280166613,99998.9981115445,-0.0117198333868664
323.038754623189,99999.9979401339,179.988370604993,99998.9980806815,179.98818528667,99998.9980806815,-0.0118147133295312
325.653970919389,99999.9979066469,179.988276457211,99998.9980493168,179.988089638611,99998.9980493168,-0.0119103613891762
328.290359152942,99999.9978726155,179.988181547238,99998.9980174422,179.987993216216,99998.9980174422,-0.0120067837842364
330.948090724944,99999.9978380309,179.988085868906,99998.9979850494,179.987896013217,99998.9979850494,-0.0121039867834572
333.627338424092,99999.997802884,179.987989415993,99998.99795213,179.987798023294,99998.99795213,-0.0122019767063777
336.328276437929,99999.9977671657,179.987892182228,99998.9979186754,179.987699240076,99998.9979186754,-0.0123007599236509
339.051080364161,99999.9977308668,179.987794161292,99998.997884677,179.987599657142,99998.997884677,-0.0124003428575424
341.795927222076,99999.9976939777,179.987695346809,99998.9978501259,179.987499268018,99998.9978501259,-0.0125007319822964
344.562995464054,99999.997656489,179.987595732357,99998.997815013,179.987398066175,99998.997815013,-0.0126019338245575
347.352464987164,99999.9976183908,179.987495311459,99998.9977793294,179.987296045036,99998.9977793294,-0.012703954963827
350.164517144866,99999.9975796733,179.987394077586,99998.9977430657,179.987193197967,99998.9977430657,-0.0128068020328601
352.999334758797,99999.9975403263,179.987292024157,99998.9977062124,179.987089518282,99998.9977062124,-0.0129104817181221
355.857102130658,99999.9975003397,179.987189144537,99998.99766876,179.98698499924,99998.99766876,-0.0130150007601951
358.738005054198,99999.997459703,179.987085432037,99998.9976306987,179.986879634046,99998.9976306987,-0.0131203659542339
361.642230827288,99999.9974184056,179.986980879914,99998.9975920186,179.98677341585,99998.9975920186,-0.0132265841504045
364.569968264106,99999.9973764369,179.986875481372,99998.9975527098,179.986666337746,99998.9975527098,-0.0133336622543347
367.521407707406,99999.997333786,179.986769229558,99998.9975127619,179.986558392772,99998.9975127619,-0.0134416072275627
370.496741040893,99999.9972904416,179.986662117563,99998.9974721646,179.986449573912,99998.9974721646,-0.0135504260879675
373.496161701703,99999.9972463927,179.986554138426,99998.9974309073,179.98633987409,99998.9974309073,-0.013660125910254
376.519864692972,99999.9972016276,179.986445285124,99998.9973889793,179.986229286174,99998.9973889793,-0.0137707138263977
379.568046596523,99999.9971561348,179.986335550582,99998.9973463697,179.986117802974,99998.9973463697,-0.0138821970261241
382.640905585636,99999.9971099024,179.986224927664,99998.9973030673,179.986005417243,99998.9973030673,-0.0139945827573438
385.73864143794,99999.9970629184,179.98611340918,99998.997259061,179.985892121673,99998.997259061,-0.0141078783266616
388.8614555484,99999.9970151706,179.986000987879,99998.9972143393,179.9857779089,99998.9972143393,-0.014222091099822
392.009550942403,99999.9969666465,179.985887656451,99998.9971688906,179.985662771498,99998.9971688906,-0.0143372285022172
395.183132288971,99999.9969173337,179.98577340753,99998.997122703,179.985546701981,99998.997122703,-0.0144532980193227
398.382405914052,99999.9968672191,179.985658233687,99998.9970757645,179.985429692803,99998.9970757645,-0.0145703071972514
401.607579813948,99999.9968162898,179.985542127434,99998.997028063,179.985311736357,99998.997028063,-0.0146882636431733
404.858863668828,99999.9967645326,179.985425081222,99998.996979586,179.985192824974,99998.996979586,-0.0148071750258618
408.136468856361,99999.996711934,179.985307087443,99998.9969303209,179.985072950924,99998.9969303209,-0.0149270490761807
411.440608465467,99999.9966584803,179.985188138425,99998.9968802549,179.984952106412,99998.9968802549,-0.0150478935875602
414.771497310157,99999.9966041576,179.985068226435,99998.996829375,179.984830283583,99998.996829375,-0.0151697164165303
418.129351943512,99999.9965489518,179.984947343676,99998.996777668,179.984707474517,99998.996777668,-0.015292525483235
421.514390671752,99999.9964928485,179.984825482291,99998.9967251203,179.984583671228,99998.9967251203,-0.0154163287719249
424.926833568435,99999.9964358331,179.984702634355,99998.9966717184,179.984458865669,99998.9966717184,-0.0155411343315048
428.366902488763,99999.9963778908,179.984578791883,99998.9966174483,179.984333049724,99998.9966174483,-0.0156669502760192
431.834821084004,99999.9963190066,179.984453946822,99998.996562296,179.984206215215,99998.996562296,-0.015793784785213
435.330814816033,99999.9962591651,179.984328091057,99998.9965062471,179.984078353895,99998.9965062471,-0.0159216461050509
438.855110971994,99999.9961983508,179.984201216405,99998.996449287,179.983949457452,99998.996449287,-0.0160505425482539
442.407938679069,99999.9961365478,179.984073314618,99998.9963914009,179.983819517505,99998.9963914009,-0.01618048249484
445.989528919383,99999.9960737401,179.983944377379,99998.9963325737,179.983688525607,99998.9963325737,-0.0163114743926746
449.600114545014,99999.9960099114,179.983814396307,99998.9962727902,179.983556473242,99998.9962727902,-0.0164435267579865
453.239930293136,99999.995945045,179.983683362951,99998.9962120348,179.983423351824,99998.9962120348,-0.0165766481759899
456.909212801279,99999.995879124,179.983551268791,99998.9961502917,179.983289152699,99998.9961502917,-0.0167108473013807
460.60820062271,99999.9958121314,179.983418105241,99998.9960875449,179.983153867141,99998.9960875449,-0.0168461328589173
464.33713424195,99999.9957440497,179.983283863642,99998.996023778,179.983017486356,99998.996023778,-0.0169825136440017
468.096256090399,99999.9956748612,179.983148535267,99998.9959589744,179.982880001477,99998.9959589744,-0.0171199985232271
471.885810562108,99999.9956045479,179.983012111318,99998.9958931174,179.982741403565,99998.9958931174,-0.0172585964349729
475.706044029659,99999.9955330916,179.982874582925,99998.9958261897,179.98260168361,99998.9958261897,-0.0173983163900031
479.557204860185,99999.9954604735,179.982735941148,99998.995758174,179.982460832528,99998.995758174,-0.0175391674719869
483.439543431522,99999.995386675,179.982596176972,99998.9956890525,179.982318841162,99998.9956890525,-0.0176811588381616
487.35331214848,99999.9953116767,179.982455281311,99998.9956188073,179.98217570028,99998.9956188073,-0.0178242997198946
491.298765459258,99999.9952354591,179.982313245005,99998.9955474202,179.982031400577,99998.9955474202,-0.0179685994232814
495.276159871982,99999.9951580025,179.98217005882,99998.9954748726,179.98188593267,99998.9954748726,-0.0181140673297544
499.285753971387,99999.9950792867,179.982025713447,99998.9954011455,179.981739287103,99998.9954011455,-0.0182607128967066
503.327808435625,99999.9949992913,179.9818801995,99998.9953262199,179.981591454342,99998.9953262199,-0.0184085456580896
507.402586053209,99999.9949179953,179.981733507521,99998.9952500762,179.981442424775,99998.9952500762,-0.0185575752250254
511.51035174011,99999.9948353777,179.981585627971,99998.9951726947,179.981292188714,99998.9951726947,-0.0187078112864684
515.651372556965,99999.9947514171,179.981436551238,99998.9950940552,179.98114073639,99998.9950940552,-0.0188592636097931
519.825917726449,99999.9946660915,179.981286267627,99998.9950141372,179.980988057959,99998.9950141372,-0.0190119420414531
524.034258650779,99999.9945793787,179.98113476737,99998.99493292,179.980834143492,99998.99493292,-0.0191658565076205
528.27666892935,99999.9944912563,179.980982040617,99998.9948503826,179.980678982985,99998.9948503826,-0.0193210170148042
532.553424376533,99999.9944017013,179.980828077438,99998.9947665033,179.980522566349,99998.9947665033,-0.0194774336505655
536.864803039601,99999.9943106904,179.980672867824,99998.9946812603,179.980364883416,99998.9946812603,-0.0196351165840877
541.211085216805,99999.9942181999,179.980516401683,99998.9945946316,179.980205923933,99998.9945946316,-0.0197940760669099
545.592553475602,99999.9941242059,179.980358668844,99998.9945065946,179.980045677566,99998.9945065946,-0.0199543224335275
550.009492671021,99999.9940286837,179.980199659052,99998.9944171264,179.979884133898,99998.9944171264,-0.0201158661021516
554.462189964185,99999.9939316087,179.980039361969,99998.9943262037,179.979721282425,99998.9943262037,-0.0202787175752991
558.950934840979,99999.9938329556,179.979877767173,99998.9942338028,179.979557112559,99998.9942338028,-0.02044288744052
563.476019130871,99999.9937326987,179.979714864159,99998.9941398998,179.979391613629,99998.9941398998,-0.0206083863710893
568.037737025889,99999.9936308119,179.979550642335,99998.9940444703,179.979224774873,99998.9940444703,-0.0207752251266605
572.636385099737,99999.9935272687,179.979385091026,99998.9939474894,179.979056585446,99998.9939474894,-0.0209434145540301
577.272262327089,99999.9934220423,179.979218199468,99998.9938489318,179.978887034412,99998.9938489318,-0.0211129655877765
581.945670103016,99999.9933151052,179.97904995681,99998.9937487721,179.978716110749,99998.9937487721,-0.0212838892510169
586.656912262587,99999.9932064296,179.978880352115,99998.993646984,179.978543803344,99998.993646984,-0.0214561966561074
591.406295100621,99999.9930959873,179.978709374356,99998.9935435412,179.978370100995,99998.9935435412,-0.0216298990053549
596.194127391598,99999.9929837495,179.978537012418,99998.9934384167,179.978194992408,99998.9934384167,-0.0218050075917695
601.020720409738,99999.9928696872,179.978363255094,99998.9933315832,179.9780184662,99998.9933315832,-0.0219815337997742
605.886387949234,99999.9927537705,179.978188091088,99998.993223013,179.977840510894,99998.993223013,-0.022159489105967
610.791446344653,99999.9926359694,179.978011509011,99998.9931126777,179.97766111492,99998.9931126777,-0.02233888507985
615.736214491506,99999.9925162532,179.977833497384,99998.9930005487,179.977480266615,99998.9930005487,-0.0225197333845925
620.721013866976,99999.9923945908,179.977654044634,99998.9928865969,179.977297954222,99998.9928865969,-0.0227020457777798
625.746168550822,99999.9922709505,179.977473139093,99998.9927707925,179.977114165888,99998.9927707925,-0.0228858341121697
630.812005246445,99999.9921453002,179.977290769,99998.9926531056,179.976928889663,99998.9926531056,-0.0230711103365138
635.918853302131,99999.9920176073,179.977106922499,99998.9925335054,179.976742113504,99998.9925335054,-0.023257886496267
641.067044732464,99999.9918878384,179.976921587638,99998.9924119609,179.976553825266,99998.9924119609,-0.0234461747343941
646.256914239905,99999.9917559599,179.976734752366,99998.9922884404,179.976364012708,99998.9922884404,-0.0236359872921937
651.488799236562,99999.9916219375,179.976546404537,99998.9921629119,179.97617266349,99998.9921629119,-0.0238273365100326
656.763039866118,99999.9914857363,179.976356531907,99998.9920353427,179.975979765172,99998.9920353427,-0.024020234828214
662.07997902595,99999.9913473209,179.97616512213,99998.9919056996,179.975785305212,99998.9919056996,-0.0242146947877262
667.439962389419,99999.9912066553,179.975972162763,99998.991773949,179.975589270969,99998.991773949,-0.0244107290310973
672.843338428345,99999.991063703,179.97577764126,99998.9916400564,179.975391649697,99998.9916400564,-0.024608350303217
678.290458435664,99999.9909184266,179.975581544975,99998.9915039872,179.975192428548,99998.9915039872,-0.0248075714521149
683.78167654826,99999.9907707885,179.975383861159,99998.9913657059,179.97499159457,99998.9913657059,-0.025008405429881
689.31734977,99999.9906207503,179.97518457696,99998.9912251767,179.974789134707,99998.9912251767,-0.0252108652934217
694.897837994932,99999.9904682729,179.974983679422,99998.9910823628,179.974585035795,99998.9910823628,-0.025414964205383
700.523504030692,99999.9903133167,179.974781155483,99998.9909372272,179.974379284565,99998.9909372272,-0.0256207154349387
706.19471362209,99999.9901558414,179.974576991978,99998.9907897322,179.974171867641,99998.9907897322,-0.0258281323586962
711.911835474879,99999.9899958061,179.974371175632,99998.9906398394,179.973962771538,99998.9906398394,-0.0260372284615705
717.675241279743,99999.989833169,179.974163693065,99998.9904875098,179.973751982662,99998.9904875098,-0.0262480173376226
723.485305736446,99999.989667888,179.973954530787,99998.9903327038,179.973539487309,99998.9903327038,-0.0264605126909826
729.3424065782,99999.9894999201,179.973743675201,99998.9901753811,179.973325271663,99998.9901753811,-0.0266747283367163
735.246924596225,99999.9893292215,179.973531112597,99998.9900155008,179.973109321798,99998.9900155008,-0.0268906782017353
741.199243664497,99999.9891557479,179.973316829157,99998.9898530214,179.972891623674,99998.9898530214,-0.0271083763256877
747.199750764715,99999.9889794541,179.973100810949,99998.9896879006,179.972672163138,99998.9896879006,-0.0273278368619008
753.248836011454,99999.9888002944,179.972883043928,99998.9895200954,179.972450925922,99998.9895200954,-0.0275490740782714
759.346892677528,99999.9886182221,179.972663513938,99998.9893495622,179.972227897642,99998.9893495622,-0.0277721023582042
765.494317219563,99999.9884331898,179.972442206705,99998.9891762567,179.972003063798,99998.9891762567,-0.0279969362015515
771.691509303763,99999.9882451495,179.972219107842,99998.9890001338,179.971776409774,99998.9890001338,-0.0282235902255344
777.938871831903,99999.9880540523,179.971994202844,99998.9888211477,179.971547920834,99998.9888211477,-0.0284520791657329
784.236810967519,99999.9878598484,179.97176747709,99998.9886392518,179.971317582123,99998.9886392518,-0.0286824178770025
790.585736162311,99999.9876624874,179.971538915839,99998.9884543988,179.971085378665,99998.9884543988,-0.0289146213344857
796.986060182773,99999.9874619179,179.971308504232,99998.9882665408,179.970851295365,99998.9882665408,-0.0291487046345113
803.438199137013,99999.9872580877,179.971076227288,99998.9880756287,179.970615317004,99998.9880756287,-0.0293846829956732
809.942572501823,99999.9870509439,179.970842069907,99998.9878816131,179.97037742824,99998.9878816131,-0.0296225717597348
816.499603149936,99999.9868404326,179.970606016865,99998.9876844433,179.970137613607,99998.9876844433,-0.0298623863926864
823.109717377527,99999.9866264991,179.970368052816,99998.9874840681,179.969895857514,99998.9874840681,-0.030104142485701
829.773344931927,99999.9864090876,179.970128162289,99998.9872804355,179.969652144244,99998.9872804355,-0.0303478557561794
836.490919039556,99999.9861881418,179.969886329687,99998.9870734925,179.969406457951,99998.9870734925,-0.0305935420487696
843.262876434102,99999.985963604,179.969642539289,99998.9868631852,179.969158782664,99998.9868631852,-0.0308412173364131
850.089657384898,99999.9857354159,179.969396775244,99998.9866494589,179.968909102279,99998.9866494589,-0.0310908977213063
856.971705725559,99999.9855035183,179.969149021575,99998.9864322582,179.968657400564,99998.9864322582,-0.0313425994360611
863.90946888283,99999.9852678506,179.968899262175,99998.9862115264,179.968403661155,99998.9862115264,-0.0315963388446715
870.903397905676,99999.9850283518,179.968647480805,99998.9859872062,179.968147867556,99998.9859872062,-0.0318521324436135
877.95394749461,99999.9847849595,179.968393661096,99998.9857592393,179.967890003137,99998.9857592393,-0.0321099968629256
885.061576031251,99999.9845376103,179.968137786547,99998.9855275663,179.967630051133,99998.9855275663,-0.0323699488672475
892.226745608124,99999.9842862401,179.967879840523,99998.9852921271,179.967367994643,99998.9852921271,-0.0326320053569781
899.449922058705,99999.9840307833,179.967619806253,99998.9850528604,179.967103816631,99998.9850528604,-0.0328961833692996
906.731574987707,99999.9837711736,179.967357666832,99998.9848097039,179.966837499921,99998.9848097039,-0.0331625000793497
914.07217780161,99999.9835073435,179.967093405217,99998.9845625945,179.966569027199,99998.9845625945,-0.033430972801294
921.472207739435,99999.9832392243,179.966827004228,99998.9843114678,179.966298381011,99998.9843114678,-0.0337016189894593
928.932145903777,99999.9829667463,179.966558446545,99998.9840562586,179.966025543761,99998.9840562586,-0.0339744562395042
936.45247729208,99999.9826898387,179.966287714708,99998.9837969005,179.965750497711,99998.9837969005,-0.0342495022895055
944.033690828168,99999.9824084295,179.966014791116,99998.983533326,179.965473224979,99998.983533326,-0.0345267750211605
951.676279394037,99999.9821224453,179.965739658025,99998.9832654667,179.965193707539,99998.9832654667,-0.0348062924609187
959.380739861886,99999.9818318121,179.965462297548,99998.9829932527,179.964911927219,99998.9829932527,-0.0350880727811705
967.147573126437,99999.981536454,179.965182691653,99998.9827166135,179.964627865699,99998.9827166135,-0.0353721343014324
974.977284137491,99999.9812362943,179.964900822162,99998.982435477,179.964341504511,99998.982435477,-0.0356584954895024
982.870381932752,99999.9809312549,179.964616670749,99998.98214977,179.964052825037,99998.98214977,-0.0359471749627064
990.827379670937,99999.9806212566,179.96433021894,99998.9818594183,179.963761808511,99998.9818594183,-0.0362381914891088
998.848794665118,99999.9803062186,179.964041448113,99998.9815643465,179.963468436011,99998.9815643465,-0.0365315639886501
1006.93514841637,99999.9799860591,179.963750339494,99998.9812644776,179.963172688466,99998.9812644776,-0.0368273115345184
1015.08696664767,99999.9796606949,179.963456874156,99998.9809597339,179.962874546646,99998.9809597339,-0.0371254533542479
1023.30477933808,99999.9793300412,179.96316103302,99998.980650036,179.962573991169,99998.980650036,-0.0374260088310668
1031.5891207572,99999.9789940121,179.962862796853,99998.9803353033,179.962271002495,99998.9803353033,-0.0377289975051047
1039.94052949988,99999.9786525202,179.962562146266,99998.9800154541,179.961965560925,99998.9800154541,-0.0380344390746976
1048.3595485213,99999.9783054768,179.962259061712,99998.9796904051,179.961657646602,99998.9796904051,-0.0383423533976347
1056.84672517218,99999.9779527915,179.961953523486,99998.9793600718,179.961347239508,99998.9793600718,-0.0386527604924745
1065.40261123446,99999.9775943726,179.961645511725,99998.9790243684,179.96103431946,99998.9790243684,-0.0389656805398428
1074.02776295708,99999.977230127,179.961335006403,99998.9786832075,179.960718866116,99998.9786832075,-0.0392811338837265
1082.72274109224,99999.9768599599,179.961021987334,99998.9783365003,179.960400858967,99998.9783365003,-0.039599141032823
1091.48811093176,99999.976483775,179.960706434167,99998.9779841568,179.960080277338,99998.9779841568,-0.0399197226618555
1100.3244423439,99999.9761014745,179.960388326387,99998.9776260853,179.959757100387,99998.9776260853,-0.0402428996129174
1109.2323098104,99999.975712959,179.960067643312,99998.9772621927,179.959431307103,99998.9772621927,-0.0405686928968406
1118.21229246378,99999.9753181275,179.959744364095,99998.9768923842,179.959102876305,99998.9768923842,-0.0408971236945339
1127.26497412507,99999.9749168772,179.959418467718,99998.9765165639,179.958771786642,99998.9765165639,-0.0412282133584063
1136.39094334169,99999.9745091039,179.959089932992,99998.9761346339,179.958438016586,99998.9761346339,-0.0415619834137042
1145.59079342577,99999.9740947014,179.958758738559,99998.9757464949,179.95810154444,99998.9757464949,-0.0418984555599528
1154.86512249268,99999.9736735621,179.958424862887,99998.975352046,179.957762348328,99998.975352046,-0.042237651672329
1164.21453349998,99999.9732455763,179.95808828427,99998.9749511846,179.957420406197,99998.9749511846,-0.0425795938031072
1173.63963428651,99999.9728106329,179.957748980824,99998.9745438064,179.957075695817,99998.9745438064,-0.0429243041831026
1183.14103761204,99999.9723686186,179.957406930492,99998.9741298056,179.956728194777,99998.9741298056,-0.0432718052230927
1192.71936119701,99999.9719194185,179.957062111035,99998.9737090743,179.956377880485,99998.9737090743,-0.0436221195152838
1202.37522776272,99999.9714629159,179.956714500036,99998.9732815033,179.956024730165,99998.9732815033,-0.0439752698347643
1212.10926507183,99999.9709989919,179.956364074894,99998.9728469813,179.955668720859,99998.9728469813,-0.0443312791410359
1221.92210596917,99999.970527526,179.956010812828,99998.9724053954,179.955309829421,99998.9724053954,-0.0446901705794457
1231.81438842284,99999.9700483956,179.955654690872,99998.9719566306,179.954948032517,99998.9719566306,-0.0450519674827062
1241.78675556577,99999.9695614759,179.955295685871,99998.9715005704,179.954583306628,99998.9715005704,-0.0454166933724577
1251.83985573745,99999.9690666405,179.954933774487,99998.971037096,179.954215628039,99998.971037096,-0.0457843719607313
1261.97434252612,99999.9685637606,179.95456893319,99998.970566087,179.953844972848,99998.970566087,-0.0461550271515313
1272.19087481126,99999.9680527055,179.954201138261,99998.9700874208,179.953471316958,99998.9700874208,-0.0465286830423842
1282.49011680643,99999.9675333422,179.953830365788,99998.9696009731,179.953094636074,99998.9696009731,-0.0469053639258897
1292.87273810244,99999.9670055357,179.953456591666,99998.9691066172,179.952714905709,99998.9691066172,-0.0472850942913262
1303.33941371088,99999.9664691487,179.953079791595,99998.9686042246,179.952332101174,99998.9686042246,-0.0476678988262058
1313.89082410804,99999.9659240417,179.952699941077,99998.9680936647,179.951946197582,99998.9680936647,-0.0480538024179165
1324.52765527909,99999.965370073,179.952317015418,99998.9675748047,179.951557169845,99998.9675748047,-0.0484428301553298
1335.25059876274,99999.9648070984,179.951930989722,99998.9670475097,179.95116499267,99998.9670475097,-0.0488350073303986
1346.06035169616,99999.9642349717,179.951541838893,99998.9665116425,179.95076964056,99998.9665116425,-0.0492303594398621
1356.9576168603,99999.963653544,179.95114953763,99998.9659670637,179.950371087813,99998.9659670637,-0.0496289121868423
1367.94310272563,99999.9630626641,179.950754060429,99998.9654136319,179.949969308517,99998.9654136319,-0.0500306914825655
1379.01752349813,99999.9624621784,179.950355381578,99998.9648512029,179.949564276552,99998.9648512029,-0.0504357234480069
1390.18159916578,99999.9618519306,179.949953475158,99998.9642796307,179.949155965584,99998.9642796307,-0.0508440344156061
1401.43605554534,99999.9612317621,179.94954831504,99998.9636987664,179.948744349069,99998.9636987664,-0.0512556509310196
1412.78162432955,99999.9606015116,179.949139874883,99998.9631084591,179.948329400245,99998.9631084591,-0.0516705997547417
1424.2190431347,99999.9599610152,179.948728128133,99998.9625085552,179.947911092136,99998.9625085552,-0.0520889078639434
1435.74905554856,99999.9593101064,179.948313048021,99998.9618988988,179.947489397546,99998.9618988988,-0.0525106024542
1447.37241117876,99999.9586486158,179.947894607562,99998.9612793313,179.947064289059,99998.9612793313,-0.0529357109412264
1459.08986570152,99999.9579763714,179.947472779551,99998.9606496916,179.946635739037,99998.9606496916,-0.0533642609626985
1470.90218091073,99999.9572931985,179.947047536563,99998.9600098159,179.94620371962,99998.9600098159,-0.0537962803800375
1482.81012476756,99999.9565989193,179.946618850954,99998.9593595378,179.94576820272,99998.9593595378,-0.0542317972802091
1494.81447145032,99999.9558933533,179.946186694851,99998.9586986882,179.945329160022,99998.9586986882,-0.0546708399775559
1506.9160014048,99999.955176317,179.94575104016,99998.9580270953,179.944886562984,99998.9580270953,-0.0551134370156496
1519.11550139505,99999.9544476239,179.945311858558,99998.9573445845,179.944440382831,99998.9573445845,-0.0555596171691416
1531.41376455451,99999.9537070846,179.944869121491,99998.9566509781,179.943990590554,99998.9566509781,-0.056009409445617
1543.81159043753,99999.9529545065,179.944422800175,99998.9559460958,179.943537156912,99998.9559460958,-0.056462843087503
1556.30978507143,99999.9521896937,179.943972865595,99998.9552297544,179.943080052426,99998.9552297544,-0.0569199475739502
1568.90916100885,99999.9514124476,179.943519288499,99998.9545017675,179.942619247377,99998.9545017675,-0.0573807526227789
1581.61053738059,99999.9506225658,179.943062039397,99998.9537619458,179.942154711808,99998.9537619458,-0.0578452881923813
1594.41473994887,99999.949819843,179.942601088564,99998.9530100969,179.941686415516,99998.9530100969,-0.0583135844836694
