f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
17.579236139587,79.9999131420045,79.9999962791633,8.31371588390084e-05,-0.000846700887036656,-0.000341122263022287,0.000505578624014369
17.7827941003893,79.9999131420153,79.9999962791717,8.31371563663197e-05,-0.00085650522122846,-0.000345072272021064,0.000511432949207397
17.9887091512879,79.9999131420264,79.9999962791802,8.31371537515224e-05,-0.00086642308426421,-0.000349068021009271,0.00051735506325494
18.1970085860999,79.9999131420378,79.9999962791889,8.31371510798817e-05,-0.000876455790741344,-0.000353110038009873,0.000523345752731471
18.4077200146896,79.9999131420495,79.9999962791978,8.31371483371868e-05,-0.000886604670484229,-0.000357198860002278,0.000529405810481951
18.6208713666287,79.9999131420614,79.999996279207,8.31371456087027e-05,-0.000896871068711045,-0.000361335028011561,0.000535536040699485
18.8364908948981,79.9999131420736,79.9999962792163,8.31371427238992e-05,-0.000907256346236281,-0.000365519090009126,0.000541737256227155
19.0546071796325,79.9999131420861,79.9999962792259,8.31371398390957e-05,-0.00091776187960269,-0.00036975160200682,0.000548010277595871
19.2752491319094,79.9999131420988,79.9999962792356,8.31371367837619e-05,-0.000928389061307179,-0.000374033122993489,0.00055435593831369
19.4984459975805,79.9999131421119,79.9999962792457,8.31371338136933e-05,-0.000939139299976061,-0.000378364223000867,0.000560775076975195
19.7242273611486,79.9999131421253,79.9999962792559,8.31371306446727e-05,-0.000950014020546953,-0.000382745474019906,0.000567268546527047
19.9526231496889,79.9999131421389,79.9999962792664,8.31371274614412e-05,-0.000961014664452463,-0.000387177458041225,0.000573837206411238
20.1836636368157,79.9999131421529,79.9999962792771,8.3137124150312e-05,-0.000972142689805704,-0.000391660760999329,0.000580481928806376
20.4173794466954,79.9999131421673,79.9999962792881,8.3137120824972e-05,-0.000983399571614207,-0.000396195979006498,0.000587203592607709
20.6538015581054,79.9999131421819,79.9999962792993,8.31371173717343e-05,-0.000994786801981379,-0.00040078371199168,0.000594003089989699
20.8929613085405,79.9999131421969,79.9999962793108,8.31371138758641e-05,-0.00100630589025635,-0.000405424569018374,0.000600881321237975
21.1348903983666,79.9999131422123,79.9999962793226,8.31371103231504e-05,-0.00101795836327611,-0.000410119164009965,0.000607839199266143
21.3796208950224,79.999913142228,79.9999962793346,8.31371066141173e-05,-0.00102974576559073,-0.00041486811999895,0.000614877645591783
21.6271852372703,79.9999131422441,79.9999962793469,8.31371028482408e-05,-0.00104166965958573,-0.000419672067040489,0.000621997592545237
21.8776162394956,79.9999131422605,79.9999962793595,8.31370989828883e-05,-0.00105373162577718,-0.000424531639998741,0.000629199985778437
22.1309470960565,79.9999131422773,79.9999962793724,8.31370950606924e-05,-0.00106593326293728,-0.00042944748500975,0.000636485777927527
22.3872113856835,79.9999131422946,79.9999962793856,8.31370910390206e-05,-0.00107827618840248,-0.00043442025296767,0.000643855935434813
22.6464430759307,79.9999131423122,79.9999962793991,8.31370869178727e-05,-0.00109076203820263,-0.000439450601992877,0.00065131143620975
22.9086765276778,79.9999131423302,79.9999962794129,8.31370826688271e-05,-0.00110339246734123,-0.000444539200027299,0.000658853267313934
23.1739464996849,79.9999131423487,79.9999962794271,8.31370784197816e-05,-0.00111616914995335,-0.000449686721984637,0.000666482427968713
23.4422881531993,79.9999131423676,79.9999962794415,8.31370739433623e-05,-0.00112909377956517,-0.000454893848020151,0.000674199931545019
23.7137370566167,79.9999131423869,79.9999962794563,8.31370694100997e-05,-0.00114216806934967,-0.000460161271011315,0.000682006798338353
23.988329190195,79.9999131424067,79.9999962794715,8.31370648484153e-05,-0.00115539375227472,-0.000465489687016162,0.00068990406525856
24.2661009508243,79.9999131424269,79.999996279487,8.3137060087779e-05,-0.00116877258139029,-0.000470879804000719,0.000697892777389569
24.5470891568504,79.9999131424476,79.9999962795029,8.31370552845101e-05,-0.00118230633003609,-0.0004763323350199,0.000705973995016188
24.8313310529558,79.9999131424688,79.9999962795191,8.31370502965001e-05,-0.00119599679210843,-0.000481848003001064,0.000714148789107367
25.1188643150959,79.9999131424905,79.9999962795357,8.3137045223225e-05,-0.00120984578226334,-0.000487427540031563,0.000722418242231773
25.4097270554932,79.9999131425127,79.9999962795527,8.3137040036263e-05,-0.00122385513617286,-0.000493071685017862,0.000730783451155001
25.7039578276888,79.9999131425354,79.9999962795701,8.31370347356142e-05,-0.00123802671074187,-0.000498781186000978,0.000739245524740897
26.0015956316529,79.9999131425586,79.9999962795879,8.31370293070677e-05,-0.00125236238442042,-0.000504556799978369,0.000747805584442053
26.302679918954,79.9999131425824,79.9999962796061,8.31370237222018e-05,-0.00126686405736977,-0.000510399293005713,0.00075646476436406
26.6072505979882,79.9999131426067,79.9999962796247,8.31370179952273e-05,-0.00128153365178456,-0.000516309438008687,0.000765224213775873
26.9153480392693,79.9999131426316,79.9999962796438,8.31370121829877e-05,-0.00129637311209338,-0.000522288019006741,0.000774085093086639
