spice_source_file,case_id,vendor_model,Rf_ohm,Cf_F,Cpd_F,A0,ft_Hz,matlab_bandwidth_Hz,spice_bandwidth_Hz,bandwidth_error_pct,matlab_peaking_dB,spice_peaking_dB,peaking_error_dB,matlab_peak_frequency_Hz,spice_peak_frequency_Hz,matlab_phase_at_bandwidth_deg,spice_phase_at_bandwidth_deg,phase_at_bandwidth_error_deg,magnitude_rmse_dB,phase_rmse_deg,expected_region_from_filename,spice_tool,source_type,interpolation_direction
tia_extension/spice_interface/imported_ac_data/OP27_Cf3p455_Risky.csv,OP27_Cf3p455_Risky,OP27,10000,3.455e-12,1e-11,100000,1603718.74375133,1619534.12863914,3123968.47984274,92.8930316811375,0.499807354778089,11.8631426096915,11.3633352549134,794328.234724333,2187761.62394971,-105.698111173166,-189.216058818949,-83.5179476457825,10.9449385436344,29.429389374793,Risky,LTspice,built-in LTspice OP27 macromodel,MATLAB behavioural response evaluated directly on LTspice frequency points; no SPICE smoothing or resampling.
tia_extension/spice_interface/imported_ac_data/OP27_Cf10p_SafeCandidate.csv,OP27_Cf10p_SafeCandidate,OP27,10000,1e-11,1e-11,100000,1603718.74375133,1129645.2042164,2678826.45283731,137.138744345445,7.71461973242629e-15,0.480286264084892,0.480286264084884,10,1840772.00146908,-89.9964058671906,-146.405200738183,-56.4087948709922,13.9396645266535,23.5639735554905,SafeCandidate,LTspice,built-in LTspice OP27 macromodel,MATLAB behavioural response evaluated directly on LTspice frequency points; no SPICE smoothing or resampling.
tia_extension/spice_interface/imported_ac_data/OP27_Cf22p_Safe.csv,OP27_Cf22p_Safe,OP27,10000,2.2e-11,1e-11,100000,1603718.74375133,670678.692535052,841093.892969254,25.409365517497,2.82445728984066e-10,2.97552883074586e-10,1.51071540905194e-11,10,10,-72.0404132529118,-57.6630446557847,14.3773685971271,16.4949490024761,20.7605207754788,Safe,LTspice,built-in LTspice OP27 macromodel,MATLAB behavioural response evaluated directly on LTspice frequency points; no SPICE smoothing or resampling.
