f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
13.6458313658893,79.9999131403119,79.9999962775143,8.31372023952781e-05,-0.00156827211578057,-0.0011758181670279,0.000392453948752672
13.8038426460289,79.9999131402834,79.9999962774843,8.31372009457709e-05,-0.00158643185100504,-0.0011894334990193,0.000396998351985739
13.9636836105594,79.9999131402541,79.9999962774535,8.31371993683661e-05,-0.001604801866057,-0.00120320649001216,0.000401595376044845
14.1253754462276,79.9999131402242,79.999996277422,8.31371977625395e-05,-0.00162338459586387,-0.00121713896498329,0.00040624563088058
14.2889395851111,79.9999131401936,79.9999962773897,8.31371960572369e-05,-0.00164218250353577,-0.00123123277002843,0.000410949733507348
14.4543977074593,79.9999131401623,79.9999962773567,8.3137194380356e-05,-0.00166119808071349,-0.00124548977299826,0.000415708307715233
14.6217717445672,79.9999131401303,79.999996277323,8.31371927318969e-05,-0.0016804338479082,-0.00125991186499973,0.000420521982908468
14.7910838816821,79.9999131400975,79.9999962772884,8.31371909129075e-05,-0.00169989235479116,-0.00127450095701185,0.000425391397779301
14.9623565609444,79.9999131400639,79.9999962772531,8.31371891649724e-05,-0.00171957618055445,-0.00128925898202311,0.000430317198531342
15.1356124843621,79.9999131400296,79.9999962772169,8.31371872891395e-05,-0.00173948793428424,-0.0013041878980084,0.000435300036275841
15.3108746168203,79.9999131399945,79.9999962771799,8.31371854275176e-05,-0.0017596302552549,-0.00131928968200051,0.000440340573254382
15.4881661891249,79.9999131399585,79.999996277142,8.31371834806305e-05,-0.00178000581331078,-0.00133456633601868,0.000445439477292099
15.6675107010815,79.9999131399217,79.9999962771033,8.3137181576376e-05,-0.00180061730921475,-0.0013500198859999,0.000450597423214853
15.8489319246112,79.9999131398841,79.9999962770636,8.3137179515802e-05,-0.00182146747497174,-0.00136565238001783,0.000455815094953905
16.0324539069005,79.9999131398456,79.999996277023,8.31371774410172e-05,-0.0018425590742858,-0.00138146588902068,0.000461093185265118
16.2181009735893,79.9999131398061,79.9999962769815,8.31371753662324e-05,-0.00186389490281205,-0.00139746250998632,0.000466432392825731
16.4058977319954,79.9999131397658,79.999996276939,8.31371731919717e-05,-0.00188547778858172,-0.00141364436302161,0.000471833425560115
