case_id,op_amp_model,Rf_ohm,Cpd_F,Cf_F,frequency_Hz,transimpedance_dBOhm,phase_deg,Vnin_mag_dB,Vnin_phase_deg,source_raw_export_filename,source_raw_relative_path
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,14.6217717445672,79.9945177504437,179.999753274519,15.9827941255481,-0.00192523889431543,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,14.7910838816821,79.9945177504433,179.999750417572,15.9827941232637,-0.00194753210836878,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,14.9623565609444,79.9945177504428,179.999747527544,15.9827941209293,-0.00197008346573199,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,15.1356124843621,79.9945177504424,179.999744604051,15.9827941185424,-0.0019928959554122,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,15.3108746168203,79.9945177504419,179.999741646705,15.9827941161055,-0.00201597260118437,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,15.4881661891249,79.9945177504414,179.999738655115,15.9827941136063,-0.00203931646197243,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,15.6675107010815,79.9945177504409,179.999735628884,15.9827941110523,-0.00206293063183689,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,15.8489319246112,79.9945177504404,179.99973256761,15.9827941084386,-0.00208681824070794,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,16.0324539069005,79.9945177504399,179.999729470889,15.9827941057577,-0.00211098245510243,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,16.2181009735893,79.9945177504394,179.99972633831,15.9827941030172,-0.00213542647787586,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,16.4058977319954,79.9945177504388,179.999723169457,15.9827941002196,-0.00216015354894594,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,16.5958690743757,79.9945177504383,179.99971996391,15.9827940973375,-0.00218516694589163,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,16.7880401812257,79.9945177504377,179.999716721245,15.9827940944136,-0.00221046998431575,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,16.9824365246175,79.9945177504371,179.999713441032,15.9827940914103,-0.00223606601804379,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,17.1790838715759,79.9945177504366,179.999710122835,15.9827940883253,-0.00226195843966326,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,17.3780082874938,79.9945177504359,179.999706766216,15.9827940851861,-0.00228815068148138,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,17.579236139587,79.9945177504353,179.999703370729,15.9827940819477,-0.00231464621490807,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,17.7827941003893,79.9945177504347,179.999699935924,15.9827940786629,-0.00234144855215208,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,17.9887091512879,79.9945177504341,179.999696461345,15.9827940752891,-0.00236856124579181,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,18.1970085860999,79.9945177504334,179.999692946533,15.9827940718389,-0.00239598788942399,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,18.4077200146896,79.9945177504327,179.999689391022,15.98279406832,-0.0024237321185372,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,18.6208713666287,79.994517750432,179.999685794339,15.9827940646873,-0.00245179761062875,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,18.8364908948981,79.9945177504313,179.999682156009,15.9827940610036,-0.00248018808571044,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,19.0546071796325,79.9945177504306,179.999678475549,15.9827940572164,-0.00250890730678268,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,19.2752491319094,79.9945177504298,179.999674752472,15.9827940533508,-0.00253795908074066,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,19.4984459975805,79.9945177504291,179.999670986283,15.9827940493968,-0.00256734725832858,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,19.7242273611486,79.9945177504283,179.999667176484,15.9827940453271,-0.00259707573464041,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,19.9526231496889,79.9945177504275,179.999663322569,15.9827940411993,-0.00262714845061257,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,20.1836636368157,79.9945177504267,179.999659424028,15.9827940369535,-0.00265756939185206,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,20.4173794466954,79.9945177504258,179.999655480344,15.9827940326122,-0.00268834259090882,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,20.6538015581054,79.994517750425,179.999651490994,15.9827940281455,-0.00271947212665885,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,20.8929613085405,79.9945177504241,179.99964745545,15.9827940235887,-0.00275096212535599,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,21.1348903983666,79.9945177504232,179.999643373177,15.9827940189695,-0.00278281676086469,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,21.3796208950224,79.9945177504223,179.999639243633,15.982794014175,-0.00281504025552297,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,21.6271852372703,79.9945177504213,179.999635066271,15.9827940093209,-0.00284763688048097,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,21.8776162394956,79.9945177504204,179.999630840538,15.9827940043244,-0.00288061095634069,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,22.1309470960565,79.9945177504194,179.999626565873,15.9827939992208,-0.00291396685392395,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
ADA4817_Rf10k_Cpd10p_Cf4p7,ADA4817,10000,1e-11,4.7e-12,22.3872113856835,79.9945177504184,179.999622241709,15.9827939940078,-0.00294770899436912,ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt,tia_extension/spice_interface/round9_manual_exports/ADA4817/ADA4817_Cf4p7/ADA4817_Rf10k_Cpd10p_Cf4p7_raw.txt
