case_id,op_amp_model,Rf_ohm,Cpd_F,Cf_F,frequency_Hz,transimpedance_dBOhm,phase_deg,Vnin_mag_dB,Vnin_phase_deg,source_raw_export_filename,source_raw_export_relative_path
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,11.6144861384034,80.0001016119146,179.999979348919,-18.6373421493242,-179.978740872343,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,11.7489755493953,80.0001016119145,179.99997910979,-18.637342134857,-179.978494703272,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,11.8850222743702,80.0001016119145,179.999978867893,-18.6373421202005,-179.978245683698,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,12.0226443461741,80.0001016119145,179.999978623195,-18.6373421054822,-179.977993780613,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,12.1618600064637,80.0001016119145,179.999978375663,-18.637342089884,-179.97773896063,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,12.3026877081238,80.0001016119145,179.999978125265,-18.6373420744783,-179.977481189971,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,12.4451461177139,80.0001016119144,179.999977871968,-18.6373420584469,-179.97722043447,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,12.5892541179417,80.0001016119144,179.999977615737,-18.6373420419164,-179.976956659563,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,12.7350308101666,80.0001016119144,179.99997735654,-18.6373420255537,-179.976689830287,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,12.8824955169314,80.0001016119144,179.999977094341,-18.6373420082697,-179.976419911276,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,13.031667784523,80.0001016119144,179.999976829106,-18.6373419905956,-179.976146866751,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,13.1825673855641,80.0001016119143,179.999976560799,-18.6373419727925,-179.97587066052,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,13.3352143216333,80.0001016119143,179.999976289386,-18.637341954446,-179.975591255973,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,13.4896288259166,80.0001016119143,179.99997601483,-18.6373419354115,-179.975308616076,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,13.6458313658893,80.0001016119143,179.999975737095,-18.6373419163545,-179.975022703363,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,13.8038426460289,80.0001016119142,179.999975456144,-18.6373418967248,-179.974733479939,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,13.9636836105594,80.0001016119142,179.999975171939,-18.6373418762422,-179.974440907468,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,14.1253754462276,80.0001016119142,179.999974884444,-18.6373418555714,-179.974144947168,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,14.2889395851111,80.0001016119142,179.99997459362,-18.6373418347019,-179.97384555981,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,14.4543977074593,80.0001016119141,179.999974299428,-18.6373418130824,-179.973542705712,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,14.6217717445672,80.0001016119141,179.999974001829,-18.6373417909719,-179.973236344731,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,14.7910838816821,80.0001016119141,179.999973700784,-18.6373417686291,-179.972926436257,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,14.9623565609444,80.000101611914,179.999973396254,-18.6373417455021,-179.972612939215,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,15.1356124843621,80.000101611914,179.999973088197,-18.6373417215788,-179.972295812051,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,15.3108746168203,80.000101611914,179.999972776573,-18.6373416972522,-179.971975012729,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,15.4881661891249,80.000101611914,179.99997246134,-18.6373416727799,-179.971650498726,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,15.6675107010815,80.0001016119139,179.999972142458,-18.6373416467985,-179.971322227033,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,15.8489319246112,80.0001016119139,179.999971819883,-18.6373416210505,-179.970990154132,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,16.0324539069005,80.0001016119139,179.999971493572,-18.6373415947121,-179.970654236011,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,16.2181009735893,80.0001016119138,179.999971163483,-18.6373415673646,-179.970314428145,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,16.4058977319954,80.0001016119138,179.999970829572,-18.637341539534,-179.96997068549,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,16.5958690743757,80.0001016119138,179.999970491795,-18.6373415110709,-179.969622962486,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,16.7880401812257,80.0001016119137,179.999970150106,-18.6373414820955,-179.969271213041,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,16.9824365246175,80.0001016119137,179.99996980446,-18.6373414520527,-179.968915390533,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,17.1790838715759,80.0001016119137,179.999969454812,-18.6373414214671,-179.968555447797,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,17.3780082874938,80.0001016119136,179.999969101116,-18.6373413904581,-179.968191337122,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,17.579236139587,80.0001016119136,179.999968743324,-18.6373413586043,-179.967823010247,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,17.7827941003893,80.0001016119135,179.999968381388,-18.6373413257542,-179.967450418352,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,17.9887091512879,80.0001016119135,179.999968015262,-18.637341292161,-179.967073512049,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,18.1970085860999,80.0001016119135,179.999967644896,-18.6373412580773,-179.966692241379,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,18.4077200146896,80.0001016119134,179.999967270242,-18.6373412230805,-179.966306555807,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,18.6208713666287,80.0001016119134,179.999966891249,-18.6373411872873,-179.965916404209,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,18.8364908948981,80.0001016119133,179.999966507868,-18.6373411505442,-179.965521734872,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,19.0546071796325,80.0001016119133,179.999966120047,-18.6373411128322,-179.965122495484,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,19.2752491319094,80.0001016119132,179.999965727736,-18.637341074402,-179.964718633125,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,19.4984459975805,80.0001016119132,179.999965330882,-18.637341035639,-179.964310094261,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,19.7242273611486,80.0001016119131,179.999964929432,-18.6373409951721,-179.963896824748,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,19.9526231496889,80.0001016119131,179.999964523334,-18.637340954061,-179.963478769802,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,20.1836636368157,80.000101611913,179.999964112534,-18.6373409117443,-179.963055874013,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,20.4173794466954,80.000101611913,179.999963696976,-18.6373408686052,-179.962628081326,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,20.6538015581054,80.0001016119129,179.999963276607,-18.6373408243514,-179.962195335038,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,20.8929613085405,80.0001016119129,179.99996285137,-18.6373407796353,-179.961757577785,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,21.1348903983666,80.0001016119128,179.99996242121,-18.6373407332182,-179.961314751551,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,21.3796208950224,80.0001016119128,179.999961986068,-18.6373406858863,-179.960866797635,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,21.6271852372703,80.0001016119127,179.999961545887,-18.6373406378854,-179.960413656661,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,21.8776162394956,80.0001016119126,179.999961100609,-18.637340587975,-179.95995526857,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,22.1309470960565,80.0001016119126,179.999960650176,-18.63734053748,-179.959491572598,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,22.3872113856835,80.0001016119125,179.999960194526,-18.6373404856989,-179.959022507286,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,22.6464430759307,80.0001016119124,179.999959733601,-18.63734043274,-179.95854801046,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,22.9086765276778,80.0001016119124,179.999959267338,-18.6373403785759,-179.958068019226,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,23.1739464996849,80.0001016119123,179.999958795676,-18.6373403227732,-179.957582469963,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,23.4422881531993,80.0001016119122,179.999958318552,-18.6373402661136,-179.957091298309,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,23.7137370566167,80.0001016119121,179.999957835904,-18.6373402084327,-179.956594439161,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
OPA818_Rf10k_Cpd10p_Cf0p5,OPA818,10000,1e-11,5e-13,23.988329190195,80.0001016119121,179.999957347666,-18.6373401484849,-179.956091826667,OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt,tia_extension/spice_interface/round8_manual_exports/OPA818_Cf0.5p/OPA818_Rf10k_Cpd10p_Cf0p5_raw.txt
