K,M,region_code,region_label,gain_abs_pct,cutoff_abs_pct,phase_abs_deg
5,43.9773715054059,1,Safe,0.00651677666194672,1.8620901020676,0.751372015575363
5,46.635097817267,1,Safe,0.00651567257772712,1.75707411687928,0.708854204229326
5,49.453441030661,1,Safe,0.00651463294740751,1.65778016470322,0.66871704655901
5,50,1,Safe,0.00651444505987087,1.63979274167647,0.661452712622733
5,52.4421078595347,1,Safe,0.00651365392803527,1.56407366998241,0.630829545728162
5,55.6113916329092,1,Safe,0.00651273191454749,1.47575298051644,0.595067656225524
5,58.9722077463467,1,Safe,0.00651186352401467,1.39228077071624,0.561313944038758
5,62.5361312558894,1,Safe,0.00651104558112792,1.31340069111369,0.529457260059061
5,66.3154367439481,1,Safe,0.00651027510482294,1.2388688718561,0.499392426624382
5,70.3231405944451,1,Safe,0.00650954929557912,1.16845343451276,0.471019937044879
5,74.57304582281,1,Safe,0.00650886552392649,1.10213239658491,0.444245667899267
5,79.0797896152294,1,Safe,0.00650822131960993,1.03958908148154,0.418980603846734
5,83.8588937408818,1,Safe,0.00650761436121527,0.980518102784954,0.395140574662548
5,88.926818010783,1,Safe,0.00650704246718092,0.924731582017393,0.372646004177113
5,94.3010169673599,1,Safe,0.00650650358668514,0.872051267855677,0.351421670776048
5,100,1,Safe,0.00650599579165245,0.822308102560492,0.331396479101485
10,0.3,3,Risky,0.0200457279041544,76.5378953582247,35.8614323379836
10,0.318130185280863,3,Risky,0.0192613277514653,75.4499440520944,35.2179220054558
10,0.337356049289453,3,Risky,0.0185545297043355,74.3278134010091,34.5571832367256
10,0.357743808220246,3,Risky,0.017917270101897,73.1719587456465,33.8798796571132
10,0.37936367997396,3,Risky,0.0173423476489987,71.9831028781874,33.1867854158107
10,0.402290125996486,3,Risky,0.016823329739335,70.7619444013641,32.4787851461753
10,0.426602107733079,3,Risky,0.0163544690330042,69.5094401888149,31.7568724180597
10,0.452383358581104,3,Risky,0.015930629163492,68.2267456729018,31.0221465866384
10,0.479722672277952,3,Risky,0.0155472185707239,66.9151394292284,30.275807977624
10,0.5,3,Risky,0.0152987856907849,65.97314654876,29.7429469615591
10,0.508714208717384,3,Risky,0.0152001315690953,65.5760074140351,29.5191513901431
10,0.539457818247563,3,Risky,0.0148856958552557,64.2112424525914,28.7535579445613
10,0.572059385567691,3,Risky,0.0146006257489617,62.8223674876703,27.9804853514705
10,0.606631194407686,3,Risky,0.0143419805380418,61.4114422443347,27.2014567278013
10,0.643292314246894,3,Risky,0.0141071273665183,59.9806125987666,26.418048134237
10,0.682169010403731,3,Risky,0.0138937081681334,58.5320805200701,25.6318750523642
10,0.723395178908673,3,Risky,0.0136996102009057,57.0681164492643,24.844578057898
10,0.76711280765833,3,Risky,0.0135229397880821,55.5914685508644,24.0578079757818
10,0.813472465438891,3,Risky,0.0133619989139433,54.1044965689742,23.2732108222499
10,0.862633820503182,3,Risky,0.0132152643615413,52.6098847383542,22.4924128469515
10,0.914766190487385,3,Risky,0.0130813691138343,51.11031505508,21.7170059844656
10,0.970049125561403,3,Risky,0.012959085770845,49.6086741660294,20.9485340092302
10,1,3,Risky,0.0128999147432118,48.8304523821624,20.5535125159103
