frequency_Hz,clean_mag_dB,noisy_mag_dB,clean_phase_deg,noisy_phase_deg,actual_mag_noise_dB,actual_phase_noise_deg
19.1467043534127,19.9990271999837,19.9447685984906,-0.115175936294514,-0.24366045850573,-0.0542586014930819,-0.128484522211216
19.2351110620401,19.9990270388864,19.9770121935973,-0.115707740513862,0.321925625312734,-0.0220148452891245,0.437633365826596
19.323925973875,19.9990268762979,19.8873813902738,-0.116242000230522,0.761470301757749,-0.111645486024081,0.877712301988271
19.4131509737275,19.9990267122046,20.0351083332971,-0.116778726782065,-0.332522854268407,0.0360816210925279,-0.215744127486342
19.5027879551106,19.9990265465924,20.0739677039562,-0.11731793155841,-0.0474721738817471,0.074941157363849,0.0698457576766628
19.5928388202801,19.9990263794473,19.920127370065,-0.117859626002062,-0.366869517637784,-0.0788990093822903,-0.249009891635722
19.6833054802752,19.9990262107551,20.0506955296698,-0.118403821608356,-0.401828126818541,0.0516693189147297,-0.283424305210185
19.7741898549592,19.9990260405015,19.9559281473784,-0.118950529925702,0.435334236135539,-0.043097893123079,0.55428476606124
19.8654938730597,19.999025868672,19.9647821256685,-0.119499762555826,-0.448794271667271,-0.0342437430034828,-0.329294509111445
19.9572194722102,19.9990256952521,20.0051554705101,-0.120051531154023,-0.395337028050948,0.00612977525801028,-0.275285496896924
20.0493685989908,19.9990255202271,20.041288723561,-0.120605847429397,-0.204752307110156,0.0422632033339561,-0.084146459680759
20.1419432089695,19.999025343582,19.9965812743188,-0.121162723145113,-0.507878751325291,-0.00244406926314511,-0.386716028180178
20.2349452667438,19.9990251653019,19.9701779873457,-0.121722170118648,0.494034696473011,-0.0288471779562336,0.615756866591659
20.3283767459827,19.9990249853716,19.9768863812414,-0.122284200222038,-0.200619689365122,-0.0221386041302409,-0.0783354891430849
20.4222396294678,19.999024803776,20.0326236262529,-0.122848825382131,-0.698966012164299,0.0335988224769181,-0.576117186782168
20.5165359091364,19.9990246204995,20.0016865720466,-0.123416057580845,0.311811199456548,0.0026619515471431,0.435227257037393
20.6112675861229,19.9990244355265,20.0517724821355,-0.123985908855412,-0.0569089150802811,0.0527480466089827,0.0670769937751311
20.7064366708015,19.9990242488415,20.0624696134816,-0.124558391298645,-0.55159545399935,0.0634453646400921,-0.427037062700705
20.8020451828294,19.9990240604286,20.0881119077149,-0.125133517059184,-0.390459922720838,0.0890878472862973,-0.265326405661654
20.8980951511888,19.9990238702717,19.9986415471893,-0.125711298341763,-0.835483982350442,-0.000382323082369851,-0.709772684008679
20.9945886142306,19.9990236783547,20.0157071069236,-0.126291747407461,-0.923011821963535,0.016683428568939,-0.796720074556074
21.0915276197174,19.9990234846614,19.9729073015375,-0.126874876573967,0.23555057395952,-0.0261161831238894,0.362425450533487
21.1889142248671,19.9990232891752,20.062634644997,-0.127460698215841,-0.446543362392646,0.0636113558218341,-0.319082664176805
21.2867504963962,19.9990230918796,20.1039705573913,-0.128049224764774,-0.499404782287204,0.104947465511664,-0.371355557522431
21.3850385105642,19.9990228927579,20.0084488784982,-0.128640468709853,0.196727580987449,0.00942598574032516,0.325368049697302
21.4837803532172,19.9990226917931,20.0027623467985,-0.129234442597827,-0.409610409314704,0.00373965500538986,-0.280375966716876
21.5829781198325,19.9990224889682,19.9265932563966,-0.129831159033373,-0.275915737130816,-0.0724292325715759,-0.146084578097443
21.6826339155627,19.999022284266,19.9662397493183,-0.130430630679361,-0.849731681694394,-0.0327825349476853,-0.719301051015033
21.7827498552809,19.999022077669,19.9735496034069,-0.131032870257125,0.151009863064223,-0.0254724742621413,0.282042733321348
21.8833280636249,19.9990218691598,19.9269391570746,-0.131637890546733,0.298976473453664,-0.0720827120852299,0.430614364000397
21.984370675043,19.9990216587207,19.969814427022,-0.132245704387256,0.312058520580326,-0.0292072316987273,0.444304224967582
22.0858798338387,19.9990214463337,19.9993024636178,-0.132856324677043,-0.211664675127733,0.000281017284102347,-0.0788083504506898
22.1878576942166,19.999021231981,20.0637095638503,-0.133469764373993,-0.38975077451621,0.064688331869359,-0.256281010142217
22.290306420328,19.9990210156441,19.9677818023385,-0.134086036495828,-0.279059767962008,-0.0312392133055859,-0.14497373146618
22.3932281863167,19.9990207973049,20.0016525543965,-0.134705154120375,0.278943398739584,0.00263175709166319,0.413648552859959
22.4966251763653,19.9990205769447,20.0560928629045,-0.135327130385838,-0.638957471438194,0.0570722859597481,-0.503630341052355
22.6004995847416,19.9990203545449,19.9722210848098,-0.135951978491078,-0.0486242023210657,-0.0267992697351502,0.0873277761700124
22.7048536158449,19.9990201300866,19.9861809687499,-0.136579711695894,0.399726648287498,-0.0128391613367178,0.536306359983392
22.809689484253,19.9990199035507,20.0103382891475,-0.137210343321304,-1.42207117948115,0.0113183855967627,-1.28486083615984
22.9150094147692,19.999019674918,19.9247295831054,-0.137843886749826,-0.466887788396256,-0.0742900918126033,-0.329043901646429
23.0208156424694,19.9990194441691,19.9321873011788,-0.138480355425766,0.226138283677259,-0.0668321429902896,0.364618639103025
23.1271104127496,19.9990192112844,20.0091205193505,-0.139119762855498,-0.76394933772627,0.0101013080660479,-0.624829574870772
23.2338959813735,19.9990189762441,19.9013661622935,-0.139762122607754,0.0813273236739613,-0.0976528139506456,0.221089446281715
23.3411746145205,19.9990187390284,20.0076461166787,-0.14040744831391,0.355578577194329,0.00862737765032762,0.49598602550824
23.4489485888337,19.9990184996169,19.9913055844597,-0.141055753668277,-0.0751802468246458,-0.00771291515725281,0.0658755068436308
23.5572201914681,19.9990182579895,19.9836220561588,-0.141707052428389,-0.654623204108662,-0.0153962018307752,-0.512916151680273
23.6659917201394,19.9990180141256,19.9237630001702,-0.142361358415297,0.12420189366738,-0.0752550139554593,0.266563252082677
23.7752654831726,19.9990177680046,20.1013577667213,-0.143018685513862,-0.624323842924522,0.102339998716708,-0.48130515741066
23.8850437995508,19.9990175196054,20.0103190667368,-0.143679047673049,-0.145424239046793,0.0113015471313602,-0.00174519137374349
23.9953289989649,19.9990172689071,19.9576036415607,-0.144342458906222,1.08018157742192,-0.041413627346369,1.22452403632814
24.1061234218626,19.9990170158883,20.0162592441356,-0.145008933291442,0.542029280762304,0.0172422282473299,0.687038214053747
24.2174294194983,19.9990167605276,19.9691952995355,-0.145678484971767,0.12792465662226,-0.0298214609920642,0.273603141594027
24.3292493539829,19.9990165028033,20.1390661317431,-0.146351128155549,0.0160171424545857,0.140049628939792,0.162368270610135
24.4415855983339,19.9990162426935,20.0396897113346,-0.147026877116739,-0.213184520014623,0.0406734686410246,-0.0661576428978842
24.5544405365258,19.9990159801762,20.0195699162376,-0.147705746195186,-0.0555564206132554,0.0205539360613578,0.0921493255819307
24.6678165635408,19.9990157152291,20.109624379124,-0.148387749796945,-0.901983723640019,0.110608663894979,-0.753595973843074
24.7817160854195,19.9990154478296,20.0112709813933,-0.14907290239458,0.050803637223282,0.0122555335637067,0.199876539617862
24.896141519312,19.999015177955,19.998816605549,-0.149761218527471,-0.0151286743121931,-0.00019857240605603,0.134632544215277
25.0110952935291,19.9990149055826,20.0326345716111,-0.150452712802123,-0.758223794448564,0.033619666028514,-0.607771081646442
25.126579847594,19.999014630689,20.0605868427043,-0.151147399892477,-0.180780825200467,0.0615722120152213,-0.0296334253079908
25.242597632294,19.9990143532511,19.9098273767406,-0.151845294540219,0.805925410891992,-0.0891869765105362,0.957770705432211
25.3591511097325,19.9990140732453,20.0234290988886,-0.152546411555095,0.505931677371848,0.0244150256433215,0.658478088926943
25.4762427533811,19.9990137906477,20.0038491773652,-0.153250765815223,-0.86228118291148,0.00483538671753436,-0.709030417096257
25.5938750481325,19.9990135054344,20.0681802841664,-0.153958372267411,-0.470317756075654,0.0691667787319581,-0.316359383808243
25.7120504903528,19.9990132175812,20.0176722318921,-0.154669245927469,0.277360988675794,0.0186590143108347,0.432030234603263
25.8307715879347,19.9990129270637,20.0515730514308,-0.155383401880536,0.610087230718674,0.0525601243670977,0.76547063259921
25.9500408603507,19.9990126338572,20.0064288625468,-0.156100855281392,0.314829003874927,0.00741622868965663,0.470929859156319
26.0698608387064,19.9990123379368,19.9654582977535,-0.156821621354782,-0.212454520111194,-0.0335540401832723,-0.0556328987564123
26.1902340657946,19.9990120392773,19.9601850222975,-0.157545715395741,0.42117378310915,-0.0388270169798588,0.578719498504891
26.3111630961489,19.9990117378535,20.060302034815,-0.158273152769917,0.537287270075581,0.0612902969615234,0.695560422845498
26.4326504960979,19.9990114336397,19.8974056924705,-0.159003948913896,-0.420446023918974,-0.101605741169227,-0.261442075005077
26.55469884382,19.9990111266102,19.9905272367799,-0.15973811933553,-0.422783354476697,-0.00848388983034454,-0.263045235141166
26.6773107293979,19.9990108167388,19.9317387564852,-0.160475679614267,-0.309361694129033,-0.067272060253643,-0.148886014514766
26.8004887548734,19.9990105039993,20.0358901570293,-0.161216645401479,-0.636259274893332,0.036879653030006,-0.475042629491854
26.9242355343028,19.9990101883651,20.0293290753363,-0.161961032420796,0.167448728423314,0.030318886971223,0.32940976084411
27.0485536938127,19.9990098698094,19.9285298321915,-0.162708856468441,-1.15448970506934,-0.0704800376178731,-0.991780848600902
27.1734458716551,19.9990095483052,20.0133065868466,-0.16346013341356,-0.114347763521773,0.0142970385414642,0.049112369891787
27.2989147182636,19.9990092238251,20.0570231744571,-0.164214879198564,-1.2074277564837,0.0580139506319668,-1.04321287728513
27.42496289631,19.9990088963418,19.9374387437755,-0.164973109839463,-0.679871929533302,-0.0615701525662473,-0.514898819693839
27.5515930807605,19.9990085658272,20.0221409220284,-0.165734841426209,-0.322971936462083,0.0231323562011596,-0.157237095035874
27.6788079589323,19.9990082322534,20.0877229511913,-0.166500090123035,0.570247296858545,0.0887147189378226,0.73674738698158
27.806610230551,19.9990078955922,19.9399154547282,-0.167268872168797,0.267929282700727,-0.0590924408639566,0.435198154869524
27.9350026078078,19.9990075558148,20.0234777573758,-0.168041203877323,-0.076830299429113,0.0244702015610585,0.0912109044482097
28.0639878154169,19.9990072128924,19.9387925835284,-0.168817101637753,-0.111504153889565,-0.0602146293640473,0.0573129477481878
28.1935685906732,19.999006866796,20.0583810966518,-0.169596581914891,0.571883027969312,0.0593742298558091,0.741479609884203
28.3237476835111,19.9990065174962,19.9154360794651,-0.170379661249553,-0.230441818332563,-0.0835704380310816,-0.0600621570830099
